output ; startpoint ; endpoint ; numContinuum ; startF1 ; endF1 ; targetF1 ; zF1 ; stF1 ; startF2 ; endF2 ; targetF2 ; zF2 ; stF2 ; startF3 ; endF3 ; targetF3 ; zF3 ; stF3
Sem_Cap_04.flac_to_Sem_Cup_04.flac_1.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  1 ; 476 ; 332 ; 451 ; 4.482 ; -0.942 ; 1917 ; 1545 ; 1849 ; 12.485 ; -0.619 ; 2407 ; 2086; 2350 ; 14.087 ; -0.415
Sem_Cap_04.flac_to_Sem_Cup_04.flac_2.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  2 ; 476 ; 332 ; 426 ; 4.256 ; -1.918 ; 1917 ; 1545 ; 1784 ; 12.246 ; -1.239 ; 2407 ; 2086; 2294 ; 13.928 ; -0.829
Sem_Cap_04.flac_to_Sem_Cup_04.flac_3.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  3 ; 476 ; 332 ; 402 ; 4.031 ; -2.930 ; 1917 ; 1545 ; 1721 ; 12.006 ; -1.860 ; 2407 ; 2086; 2240 ; 13.769 ; -1.243
Sem_Cap_04.flac_to_Sem_Cup_04.flac_4.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  4 ; 476 ; 332 ; 378 ; 3.805 ; -3.983 ; 1917 ; 1545 ; 1661 ; 11.766 ; -2.483 ; 2407 ; 2086; 2187 ; 13.610 ; -1.656
Sem_Cap_04.flac_to_Sem_Cup_04.flac_5.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  5 ; 476 ; 332 ; 355 ; 3.579 ; -5.081 ; 1917 ; 1545 ; 1602 ; 11.527 ; -3.107 ; 2407 ; 2086; 2136 ; 13.451 ; -2.068
Sem_Cap_04.flac_to_Sem_Cup_04.flac_6.wav ; Sem_Cap_04.flac ; Sem_Cup_04.flac ;  6 ; 476 ; 332 ; 332 ; 3.354 ; -6.229 ; 1917 ; 1545 ; 1545 ; 11.287 ; -3.734 ; 2407 ; 2086; 2086 ; 13.291 ; -2.480
Sem_Cup_01.flac_to_Sem_Cap_02.flac_0.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  0 ; 356 ; 415 ; 356 ; 3.593 ; 0.000 ; 1523 ; 1909 ; 1523 ; 11.192 ; 0.000 ; 2094 ; 2408; 2094 ; 13.317 ; 0.000
Sem_Cup_01.flac_to_Sem_Cap_02.flac_1.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  1 ; 356 ; 415 ; 366 ; 3.688 ; 0.463 ; 1523 ; 1909 ; 1582 ; 11.443 ; 0.657 ; 2094 ; 2408; 2143 ; 13.473 ; 0.403
Sem_Cup_01.flac_to_Sem_Cap_02.flac_2.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  2 ; 356 ; 415 ; 376 ; 3.782 ; 0.919 ; 1523 ; 1909 ; 1643 ; 11.694 ; 1.311 ; 2094 ; 2408; 2194 ; 13.629 ; 0.806
Sem_Cup_01.flac_to_Sem_Cap_02.flac_3.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  3 ; 356 ; 415 ; 385 ; 3.876 ; 1.366 ; 1523 ; 1909 ; 1706 ; 11.945 ; 1.963 ; 2094 ; 2408; 2245 ; 13.784 ; 1.209
Sem_Cup_01.flac_to_Sem_Cap_02.flac_4.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  4 ; 356 ; 415 ; 395 ; 3.971 ; 1.805 ; 1523 ; 1909 ; 1771 ; 12.196 ; 2.613 ; 2094 ; 2408; 2298 ; 13.940 ; 1.614
Sem_Cup_01.flac_to_Sem_Cap_02.flac_5.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  5 ; 356 ; 415 ; 405 ; 4.065 ; 2.238 ; 1523 ; 1909 ; 1839 ; 12.447 ; 3.262 ; 2094 ; 2408; 2353 ; 14.096 ; 2.018
Sem_Cup_01.flac_to_Sem_Cap_02.flac_6.wav ; Sem_Cup_01.flac ; Sem_Cap_02.flac ;  6 ; 356 ; 415 ; 415 ; 4.159 ; 2.663 ; 1523 ; 1909 ; 1909 ; 12.697 ; 3.910 ; 2094 ; 2408; 2408 ; 14.251 ; 2.424
Sem_Cap_02.flac_to_Sem_Cup_01.flac_0.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  0 ; 415 ; 356 ; 415 ; 4.159 ; 0.000 ; 1909 ; 1523 ; 1909 ; 12.697 ; 0.000 ; 2408 ; 2094; 2408 ; 14.251 ; 0.000
Sem_Cap_02.flac_to_Sem_Cup_01.flac_1.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  1 ; 415 ; 356 ; 405 ; 4.065 ; -0.425 ; 1909 ; 1523 ; 1839 ; 12.447 ; -0.648 ; 2408 ; 2094; 2353 ; 14.096 ; -0.406
Sem_Cap_02.flac_to_Sem_Cup_01.flac_2.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  2 ; 415 ; 356 ; 395 ; 3.971 ; -0.858 ; 1909 ; 1523 ; 1771 ; 12.196 ; -1.297 ; 2408 ; 2094; 2298 ; 13.940 ; -0.811
Sem_Cap_02.flac_to_Sem_Cup_01.flac_3.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  3 ; 415 ; 356 ; 385 ; 3.876 ; -1.297 ; 1909 ; 1523 ; 1706 ; 11.945 ; -1.947 ; 2408 ; 2094; 2245 ; 13.784 ; -1.215
Sem_Cap_02.flac_to_Sem_Cup_01.flac_4.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  4 ; 415 ; 356 ; 376 ; 3.782 ; -1.744 ; 1909 ; 1523 ; 1643 ; 11.694 ; -2.599 ; 2408 ; 2094; 2194 ; 13.629 ; -1.619
Sem_Cap_02.flac_to_Sem_Cup_01.flac_5.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  5 ; 415 ; 356 ; 366 ; 3.688 ; -2.199 ; 1909 ; 1523 ; 1582 ; 11.443 ; -3.253 ; 2408 ; 2094; 2143 ; 13.473 ; -2.022
Sem_Cap_02.flac_to_Sem_Cup_01.flac_6.wav ; Sem_Cap_02.flac ; Sem_Cup_01.flac ;  6 ; 415 ; 356 ; 356 ; 3.593 ; -2.663 ; 1909 ; 1523 ; 1523 ; 11.192 ; -3.910 ; 2408 ; 2094; 2094 ; 13.317 ; -2.424
Sem_Cup_02.flac_to_Sem_Cap_01.flac_0.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  0 ; 337 ; 523 ; 337 ; 3.400 ; 0.000 ; 1611 ; 1863 ; 1611 ; 11.563 ; 0.000 ; 2054 ; 2348; 2054 ; 13.188 ; 0.000
Sem_Cup_02.flac_to_Sem_Cap_01.flac_1.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  1 ; 337 ; 523 ; 366 ; 3.686 ; 1.433 ; 1611 ; 1863 ; 1650 ; 11.725 ; 0.423 ; 2054 ; 2348; 2100 ; 13.337 ; 0.385
Sem_Cup_02.flac_to_Sem_Cap_01.flac_2.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  2 ; 337 ; 523 ; 396 ; 3.972 ; 2.789 ; 1611 ; 1863 ; 1691 ; 11.887 ; 0.844 ; 2054 ; 2348; 2147 ; 13.486 ; 0.771
Sem_Cup_02.flac_to_Sem_Cap_01.flac_3.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  3 ; 337 ; 523 ; 426 ; 4.258 ; 4.078 ; 1611 ; 1863 ; 1733 ; 12.050 ; 1.265 ; 2054 ; 2348; 2196 ; 13.636 ; 1.157
Sem_Cup_02.flac_to_Sem_Cap_01.flac_4.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  4 ; 337 ; 523 ; 457 ; 4.543 ; 5.308 ; 1611 ; 1863 ; 1775 ; 12.212 ; 1.686 ; 2054 ; 2348; 2245 ; 13.785 ; 1.544
Sem_Cup_02.flac_to_Sem_Cap_01.flac_5.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  5 ; 337 ; 523 ; 490 ; 4.829 ; 6.486 ; 1611 ; 1863 ; 1819 ; 12.374 ; 2.106 ; 2054 ; 2348; 2296 ; 13.934 ; 1.931
Sem_Cup_02.flac_to_Sem_Cap_01.flac_6.wav ; Sem_Cup_02.flac ; Sem_Cap_01.flac ;  6 ; 337 ; 523 ; 523 ; 5.115 ; 7.618 ; 1611 ; 1863 ; 1863 ; 12.536 ; 2.525 ; 2054 ; 2348; 2348 ; 14.083 ; 2.319
Sem_Cap_01.flac_to_Sem_Cup_02.flac_0.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  0 ; 523 ; 337 ; 523 ; 5.115 ; 0.000 ; 1863 ; 1611 ; 1863 ; 12.536 ; 0.000 ; 2348 ; 2054; 2348 ; 14.083 ; 0.000
Sem_Cap_01.flac_to_Sem_Cup_02.flac_1.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  1 ; 523 ; 337 ; 490 ; 4.829 ; -1.132 ; 1863 ; 1611 ; 1819 ; 12.374 ; -0.419 ; 2348 ; 2054; 2296 ; 13.934 ; -0.388
Sem_Cap_01.flac_to_Sem_Cup_02.flac_2.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  2 ; 523 ; 337 ; 457 ; 4.543 ; -2.310 ; 1863 ; 1611 ; 1775 ; 12.212 ; -0.839 ; 2348 ; 2054; 2245 ; 13.785 ; -0.775
Sem_Cap_01.flac_to_Sem_Cup_02.flac_3.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  3 ; 523 ; 337 ; 426 ; 4.258 ; -3.540 ; 1863 ; 1611 ; 1733 ; 12.050 ; -1.260 ; 2348 ; 2054; 2196 ; 13.636 ; -1.162
Sem_Cap_01.flac_to_Sem_Cup_02.flac_4.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  4 ; 523 ; 337 ; 396 ; 3.972 ; -4.829 ; 1863 ; 1611 ; 1691 ; 11.887 ; -1.681 ; 2348 ; 2054; 2147 ; 13.486 ; -1.548
Sem_Cap_01.flac_to_Sem_Cup_02.flac_5.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  5 ; 523 ; 337 ; 366 ; 3.686 ; -6.185 ; 1863 ; 1611 ; 1650 ; 11.725 ; -2.103 ; 2348 ; 2054; 2100 ; 13.337 ; -1.933
Sem_Cap_01.flac_to_Sem_Cup_02.flac_6.wav ; Sem_Cap_01.flac ; Sem_Cup_02.flac ;  6 ; 523 ; 337 ; 337 ; 3.400 ; -7.618 ; 1863 ; 1611 ; 1611 ; 11.563 ; -2.525 ; 2348 ; 2054; 2054 ; 13.188 ; -2.319
Sem_Cup_03.flac_to_Sem_Cap_03.flac_0.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  0 ; 311 ; 441 ; 311 ; 3.138 ; 0.000 ; 1626 ; 1935 ; 1626 ; 11.628 ; 0.000 ; 2166 ; 2434; 2166 ; 13.544 ; 0.000
Sem_Cup_03.flac_to_Sem_Cap_03.flac_1.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  1 ; 311 ; 441 ; 331 ; 3.348 ; 1.119 ; 1626 ; 1935 ; 1674 ; 11.822 ; 0.504 ; 2166 ; 2434; 2208 ; 13.674 ; 0.335
Sem_Cup_03.flac_to_Sem_Cap_03.flac_2.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  2 ; 311 ; 441 ; 353 ; 3.557 ; 2.189 ; 1626 ; 1935 ; 1724 ; 12.015 ; 1.006 ; 2166 ; 2434; 2252 ; 13.803 ; 0.671
Sem_Cup_03.flac_to_Sem_Cap_03.flac_3.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  3 ; 311 ; 441 ; 374 ; 3.767 ; 3.215 ; 1626 ; 1935 ; 1774 ; 12.209 ; 1.507 ; 2166 ; 2434; 2296 ; 13.933 ; 1.008
Sem_Cup_03.flac_to_Sem_Cap_03.flac_4.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  4 ; 311 ; 441 ; 396 ; 3.976 ; 4.201 ; 1626 ; 1935 ; 1827 ; 12.402 ; 2.008 ; 2166 ; 2434; 2341 ; 14.062 ; 1.345
Sem_Cup_03.flac_to_Sem_Cap_03.flac_5.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  5 ; 311 ; 441 ; 418 ; 4.186 ; 5.151 ; 1626 ; 1935 ; 1880 ; 12.596 ; 2.508 ; 2166 ; 2434; 2387 ; 14.192 ; 1.682
Sem_Cup_03.flac_to_Sem_Cap_03.flac_6.wav ; Sem_Cup_03.flac ; Sem_Cap_03.flac ;  6 ; 311 ; 441 ; 441 ; 4.396 ; 6.068 ; 1626 ; 1935 ; 1935 ; 12.789 ; 3.008 ; 2166 ; 2434; 2434 ; 14.321 ; 2.020
Sem_Cap_03.flac_to_Sem_Cup_03.flac_0.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  0 ; 441 ; 311 ; 441 ; 4.396 ; 0.000 ; 1935 ; 1626 ; 1935 ; 12.789 ; 0.000 ; 2434 ; 2166; 2434 ; 14.321 ; 0.000
Sem_Cap_03.flac_to_Sem_Cup_03.flac_1.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  1 ; 441 ; 311 ; 418 ; 4.186 ; -0.918 ; 1935 ; 1626 ; 1880 ; 12.596 ; -0.500 ; 2434 ; 2166; 2387 ; 14.192 ; -0.338
Sem_Cap_03.flac_to_Sem_Cup_03.flac_2.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  2 ; 441 ; 311 ; 396 ; 3.976 ; -1.868 ; 1935 ; 1626 ; 1827 ; 12.402 ; -1.000 ; 2434 ; 2166; 2341 ; 14.062 ; -0.676
Sem_Cap_03.flac_to_Sem_Cup_03.flac_3.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  3 ; 441 ; 311 ; 374 ; 3.767 ; -2.854 ; 1935 ; 1626 ; 1774 ; 12.209 ; -1.501 ; 2434 ; 2166; 2296 ; 13.933 ; -1.012
Sem_Cap_03.flac_to_Sem_Cup_03.flac_4.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  4 ; 441 ; 311 ; 353 ; 3.557 ; -3.880 ; 1935 ; 1626 ; 1724 ; 12.015 ; -2.002 ; 2434 ; 2166; 2252 ; 13.803 ; -1.349
Sem_Cap_03.flac_to_Sem_Cup_03.flac_5.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  5 ; 441 ; 311 ; 331 ; 3.348 ; -4.949 ; 1935 ; 1626 ; 1674 ; 11.822 ; -2.505 ; 2434 ; 2166; 2208 ; 13.674 ; -1.685
Sem_Cap_03.flac_to_Sem_Cup_03.flac_6.wav ; Sem_Cap_03.flac ; Sem_Cup_03.flac ;  6 ; 441 ; 311 ; 311 ; 3.138 ; -6.068 ; 1935 ; 1626 ; 1626 ; 11.628 ; -3.008 ; 2434 ; 2166; 2166 ; 13.544 ; -2.020
Sem_Kun_04.flac_to_Sem_Ken_02.flac_0.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  0 ; 301 ; 381 ; 301 ; 3.042 ; 0.000 ; 1693 ; 1934 ; 1693 ; 11.897 ; 0.000 ; 2193 ; 2415; 2193 ; 13.629 ; 0.000
Sem_Kun_04.flac_to_Sem_Ken_02.flac_1.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  1 ; 301 ; 381 ; 314 ; 3.174 ; 0.727 ; 1693 ; 1934 ; 1732 ; 12.045 ; 0.385 ; 2193 ; 2415; 2229 ; 13.735 ; 0.277
Sem_Kun_04.flac_to_Sem_Ken_02.flac_2.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  2 ; 301 ; 381 ; 327 ; 3.306 ; 1.432 ; 1693 ; 1934 ; 1770 ; 12.194 ; 0.769 ; 2193 ; 2415; 2265 ; 13.842 ; 0.554
Sem_Kun_04.flac_to_Sem_Ken_02.flac_3.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  3 ; 301 ; 381 ; 340 ; 3.438 ; 2.117 ; 1693 ; 1934 ; 1810 ; 12.342 ; 1.153 ; 2193 ; 2415; 2301 ; 13.949 ; 0.831
Sem_Kun_04.flac_to_Sem_Ken_02.flac_4.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  4 ; 301 ; 381 ; 354 ; 3.570 ; 2.784 ; 1693 ; 1934 ; 1851 ; 12.490 ; 1.536 ; 2193 ; 2415; 2339 ; 14.056 ; 1.109
Sem_Kun_04.flac_to_Sem_Ken_02.flac_5.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  5 ; 301 ; 381 ; 367 ; 3.702 ; 3.433 ; 1693 ; 1934 ; 1892 ; 12.638 ; 1.920 ; 2193 ; 2415; 2376 ; 14.162 ; 1.387
Sem_Kun_04.flac_to_Sem_Ken_02.flac_6.wav ; Sem_Kun_04.flac ; Sem_Ken_02.flac ;  6 ; 301 ; 381 ; 381 ; 3.834 ; 4.066 ; 1693 ; 1934 ; 1934 ; 12.787 ; 2.303 ; 2193 ; 2415; 2415 ; 14.269 ; 1.666
Sem_Ken_02.flac_to_Sem_Kun_04.flac_0.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  0 ; 381 ; 301 ; 381 ; 3.834 ; 0.000 ; 1934 ; 1693 ; 1934 ; 12.787 ; 0.000 ; 2415 ; 2193; 2415 ; 14.269 ; 0.000
Sem_Ken_02.flac_to_Sem_Kun_04.flac_1.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  1 ; 381 ; 301 ; 367 ; 3.702 ; -0.633 ; 1934 ; 1693 ; 1892 ; 12.638 ; -0.383 ; 2415 ; 2193; 2376 ; 14.162 ; -0.279
Sem_Ken_02.flac_to_Sem_Kun_04.flac_2.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  2 ; 381 ; 301 ; 354 ; 3.570 ; -1.282 ; 1934 ; 1693 ; 1851 ; 12.490 ; -0.766 ; 2415 ; 2193; 2339 ; 14.056 ; -0.557
Sem_Ken_02.flac_to_Sem_Kun_04.flac_3.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  3 ; 381 ; 301 ; 340 ; 3.438 ; -1.949 ; 1934 ; 1693 ; 1810 ; 12.342 ; -1.150 ; 2415 ; 2193; 2301 ; 13.949 ; -0.834
Sem_Ken_02.flac_to_Sem_Kun_04.flac_4.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  4 ; 381 ; 301 ; 327 ; 3.306 ; -2.634 ; 1934 ; 1693 ; 1770 ; 12.194 ; -1.534 ; 2415 ; 2193; 2265 ; 13.842 ; -1.112
Sem_Ken_02.flac_to_Sem_Kun_04.flac_5.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  5 ; 381 ; 301 ; 314 ; 3.174 ; -3.340 ; 1934 ; 1693 ; 1732 ; 12.045 ; -1.918 ; 2415 ; 2193; 2229 ; 13.735 ; -1.389
Sem_Ken_02.flac_to_Sem_Kun_04.flac_6.wav ; Sem_Ken_02.flac ; Sem_Kun_04.flac ;  6 ; 381 ; 301 ; 301 ; 3.042 ; -4.066 ; 1934 ; 1693 ; 1693 ; 11.897 ; -2.303 ; 2415 ; 2193; 2193 ; 13.629 ; -1.666
Sem_Kun_03.flac_to_Sem_Ken_04.flac_0.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  0 ; 324 ; 405 ; 324 ; 3.275 ; 0.000 ; 1536 ; 2008 ; 1536 ; 11.250 ; 0.000 ; 2114 ; 2406; 2114 ; 13.382 ; 0.000
Sem_Kun_03.flac_to_Sem_Ken_04.flac_1.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  1 ; 324 ; 405 ; 337 ; 3.407 ; 0.688 ; 1536 ; 2008 ; 1607 ; 11.548 ; 0.779 ; 2114 ; 2406; 2160 ; 13.526 ; 0.372
Sem_Kun_03.flac_to_Sem_Ken_04.flac_2.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  2 ; 324 ; 405 ; 351 ; 3.539 ; 1.358 ; 1536 ; 2008 ; 1680 ; 11.846 ; 1.554 ; 2114 ; 2406; 2207 ; 13.669 ; 0.744
Sem_Kun_03.flac_to_Sem_Ken_04.flac_3.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  3 ; 324 ; 405 ; 364 ; 3.670 ; 2.010 ; 1536 ; 2008 ; 1757 ; 12.144 ; 2.327 ; 2114 ; 2406; 2255 ; 13.813 ; 1.117
Sem_Kun_03.flac_to_Sem_Ken_04.flac_4.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  4 ; 324 ; 405 ; 378 ; 3.802 ; 2.645 ; 1536 ; 2008 ; 1837 ; 12.441 ; 3.098 ; 2114 ; 2406; 2304 ; 13.957 ; 1.490
Sem_Kun_03.flac_to_Sem_Ken_04.flac_5.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  5 ; 324 ; 405 ; 391 ; 3.934 ; 3.266 ; 1536 ; 2008 ; 1921 ; 12.739 ; 3.868 ; 2114 ; 2406; 2354 ; 14.100 ; 1.864
Sem_Kun_03.flac_to_Sem_Ken_04.flac_6.wav ; Sem_Kun_03.flac ; Sem_Ken_04.flac ;  6 ; 324 ; 405 ; 405 ; 4.065 ; 3.871 ; 1536 ; 2008 ; 2008 ; 13.037 ; 4.638 ; 2114 ; 2406; 2406 ; 14.244 ; 2.239
Sem_Ken_04.flac_to_Sem_Kun_03.flac_0.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  0 ; 405 ; 324 ; 405 ; 4.065 ; 0.000 ; 2008 ; 1536 ; 2008 ; 13.037 ; 0.000 ; 2406 ; 2114; 2406 ; 14.244 ; 0.000
Sem_Ken_04.flac_to_Sem_Kun_03.flac_1.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  1 ; 405 ; 324 ; 391 ; 3.934 ; -0.606 ; 2008 ; 1536 ; 1921 ; 12.739 ; -0.770 ; 2406 ; 2114; 2354 ; 14.100 ; -0.375
Sem_Ken_04.flac_to_Sem_Kun_03.flac_2.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  2 ; 405 ; 324 ; 378 ; 3.802 ; -1.226 ; 2008 ; 1536 ; 1837 ; 12.441 ; -1.539 ; 2406 ; 2114; 2304 ; 13.957 ; -0.749
Sem_Ken_04.flac_to_Sem_Kun_03.flac_3.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  3 ; 405 ; 324 ; 364 ; 3.670 ; -1.861 ; 2008 ; 1536 ; 1757 ; 12.144 ; -2.310 ; 2406 ; 2114; 2255 ; 13.813 ; -1.122
Sem_Ken_04.flac_to_Sem_Kun_03.flac_4.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  4 ; 405 ; 324 ; 351 ; 3.539 ; -2.513 ; 2008 ; 1536 ; 1680 ; 11.846 ; -3.083 ; 2406 ; 2114; 2207 ; 13.669 ; -1.495
Sem_Ken_04.flac_to_Sem_Kun_03.flac_5.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  5 ; 405 ; 324 ; 337 ; 3.407 ; -3.183 ; 2008 ; 1536 ; 1607 ; 11.548 ; -3.859 ; 2406 ; 2114; 2160 ; 13.526 ; -1.867
Sem_Ken_04.flac_to_Sem_Kun_03.flac_6.wav ; Sem_Ken_04.flac ; Sem_Kun_03.flac ;  6 ; 405 ; 324 ; 324 ; 3.275 ; -3.871 ; 2008 ; 1536 ; 1536 ; 11.250 ; -4.638 ; 2406 ; 2114; 2114 ; 13.382 ; -2.239
Sem_Kun_02.flac_to_Sem_Ken_01.flac_0.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  0 ; 305 ; 389 ; 305 ; 3.079 ; 0.000 ; 1499 ; 1955 ; 1499 ; 11.089 ; 0.000 ; 2147 ; 2454; 2147 ; 13.485 ; 0.000
Sem_Kun_02.flac_to_Sem_Ken_01.flac_1.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  1 ; 305 ; 389 ; 318 ; 3.217 ; 0.756 ; 1499 ; 1955 ; 1568 ; 11.383 ; 0.773 ; 2147 ; 2454; 2195 ; 13.634 ; 0.384
Sem_Kun_02.flac_to_Sem_Ken_01.flac_2.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  2 ; 305 ; 389 ; 332 ; 3.356 ; 1.489 ; 1499 ; 1955 ; 1639 ; 11.678 ; 1.541 ; 2147 ; 2454; 2245 ; 13.782 ; 0.769
Sem_Kun_02.flac_to_Sem_Ken_01.flac_3.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  3 ; 305 ; 389 ; 346 ; 3.495 ; 2.201 ; 1499 ; 1955 ; 1713 ; 11.973 ; 2.307 ; 2147 ; 2454; 2295 ; 13.931 ; 1.154
Sem_Kun_02.flac_to_Sem_Ken_01.flac_4.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  4 ; 305 ; 389 ; 360 ; 3.633 ; 2.893 ; 1499 ; 1955 ; 1790 ; 12.267 ; 3.071 ; 2147 ; 2454; 2347 ; 14.079 ; 1.540
Sem_Kun_02.flac_to_Sem_Ken_01.flac_5.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  5 ; 305 ; 389 ; 375 ; 3.772 ; 3.566 ; 1499 ; 1955 ; 1871 ; 12.562 ; 3.833 ; 2147 ; 2454; 2400 ; 14.227 ; 1.927
Sem_Kun_02.flac_to_Sem_Ken_01.flac_6.wav ; Sem_Kun_02.flac ; Sem_Ken_01.flac ;  6 ; 305 ; 389 ; 389 ; 3.910 ; 4.222 ; 1499 ; 1955 ; 1955 ; 12.857 ; 4.594 ; 2147 ; 2454; 2454 ; 14.376 ; 2.315
Sem_Ken_01.flac_to_Sem_Kun_02.flac_0.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  0 ; 389 ; 305 ; 389 ; 3.910 ; 0.000 ; 1955 ; 1499 ; 1955 ; 12.857 ; 0.000 ; 2454 ; 2147; 2454 ; 14.376 ; 0.000
Sem_Ken_01.flac_to_Sem_Kun_02.flac_1.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  1 ; 389 ; 305 ; 375 ; 3.772 ; -0.656 ; 1955 ; 1499 ; 1871 ; 12.562 ; -0.761 ; 2454 ; 2147; 2400 ; 14.227 ; -0.388
Sem_Ken_01.flac_to_Sem_Kun_02.flac_2.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  2 ; 389 ; 305 ; 360 ; 3.633 ; -1.329 ; 1955 ; 1499 ; 1790 ; 12.267 ; -1.523 ; 2454 ; 2147; 2347 ; 14.079 ; -0.774
Sem_Ken_01.flac_to_Sem_Kun_02.flac_3.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  3 ; 389 ; 305 ; 346 ; 3.495 ; -2.021 ; 1955 ; 1499 ; 1713 ; 11.973 ; -2.287 ; 2454 ; 2147; 2295 ; 13.931 ; -1.160
Sem_Ken_01.flac_to_Sem_Kun_02.flac_4.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  4 ; 389 ; 305 ; 332 ; 3.356 ; -2.733 ; 1955 ; 1499 ; 1639 ; 11.678 ; -3.052 ; 2454 ; 2147; 2245 ; 13.782 ; -1.546
Sem_Ken_01.flac_to_Sem_Kun_02.flac_5.wav ; Sem_Ken_01.flac ; Sem_Kun_02.flac ;  5 ; 389 ; 305 ; 318 ; 3.217 ; -3.466 ; 1955 ; 1499 ; 1568 ; 11.383 ; -3.821 ; 2454 ; 2147; 2195 ; 13.634 ; -1.931
